4.70444	-9.31456	0.754163	2.46993	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.8251	-9.14979	0.986608	2.57269	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.90548	-9.04123	1.1921	2.32026	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.98948	-8.92333	1.25974	2.33834	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.07314	-8.79871	1.31042	2.31684	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.19223	-8.65006	1.44832	2.39061	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.29937	-8.55507	1.68209	2.12488	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.40748	-8.43698	1.75221	2.16599	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.50866	-8.32804	1.78055	2.11675	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.58048	-8.22696	1.70369	2.06558	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.67391	-8.10656	1.69874	2.09103	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.79889	-7.97296	1.7909	2.15363	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.91176	-7.86079	1.88961	2.06721	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.03128	-7.73895	1.93423	2.0963	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.14	-7.62655	1.95603	2.07055	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24686	-7.52005	1.95082	2.0524	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.36301	-7.41642	2.0193	1.98086	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.46055	-7.32617	1.97656	1.92698	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58989	-7.24566	2.25994	1.68366	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.72007	-7.15113	2.30783	1.72076	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79758	-7.0257	1.93154	2.0253	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.8884	-6.92857	1.88614	1.97901	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.0338	-6.85008	2.23066	1.69117	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15725	-6.75532	2.2335	1.69624	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25146	-6.64627	1.97461	1.89059	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35645	-6.54862	1.96331	1.8724	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52658	-6.4988	2.58359	1.419	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65194	-6.43892	2.56915	1.38805	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77163	-6.35836	2.42767	1.45609	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88207	-6.30995	2.35865	1.35812	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.00797	-6.23729	2.3237	1.36935	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13799	-6.1565	2.33155	1.38538	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2239	-6.06711	2.05716	1.57009	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33368	-5.97393	2.07972	1.61333	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
